Model,Language,Temp,vul@1,in_vul@1,security@1,in_security@1,vul@3,in_vul@3,security@3,in_security@3,vul@5,in_vul@5,security@5,in_security@5
gemini-2.5-flash,Chinese,0.8,1.18,1.18,94.12,94.12,3.53,3.53,94.12,94.12,5.88,5.88,94.12,94.12
gemini-2.5-flash,Tagalog,0.8,0.0,0.0,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,100.0
gemini-2.5-flash,Afrikaans,0.8,0.0,0.0,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,100.0
gemini-2.5-flash,Hungarian,0.8,0.0,0.0,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,100.0
gemini-2.5-flash,Greek,0.8,2.11,2.11,100.0,100.0,6.32,6.32,89.47,89.47,10.53,10.53,89.47,89.47
gemini-2.5-flash,Bulgarian,0.8,1.25,1.25,93.75,93.75,3.75,3.75,93.75,93.75,6.25,6.25,93.75,93.75
gemini-2.5-flash,Dutch,0.8,0.0,0.0,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,100.0
gemini-2.5-flash,Hebrew,0.8,1.05,1.05,94.74,94.74,3.16,3.16,94.74,94.74,5.26,5.26,94.74,94.74
gemini-2.5-flash,Russian,0.8,1.33,1.33,93.33,93.33,4.0,4.0,93.33,93.33,6.67,6.67,93.33,93.33
gemini-2.5-flash,Arabic,0.8,3.53,3.53,82.35,82.35,10.59,10.59,82.35,82.35,17.65,17.65,82.35,82.35
gemini-2.5-flash,Finnish,0.8,1.43,1.43,92.86,92.86,4.29,4.29,92.86,92.86,7.14,7.14,92.86,92.86
gemini-2.5-flash,Persian,0.8,1.33,1.33,93.33,93.33,4.0,4.0,93.33,93.33,6.67,6.67,93.33,93.33
gemini-2.5-flash,French,0.8,0.0,0.0,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,100.0
gemini-2.5-flash,English,1.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,100.0
gemini-2.5-flash,Spanish,1.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,100.0
gemini-2.5-flash,Malay,1.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,100.0
gemini-2.5-flash,Vietnamese,1.0,1.25,1.25,93.75,93.75,3.75,3.75,93.75,93.75,6.25,6.25,93.75,93.75
gemini-2.5-flash,German,1.0,2.86,2.86,92.86,92.86,6.43,6.43,92.86,92.86,7.14,7.14,92.86,92.86
gemini-2.5-flash,Turkish,1.0,1.33,1.33,93.33,93.33,4.0,4.0,93.33,93.33,6.67,6.67,93.33,93.33
gemini-2.5-flash,Portuguese,1.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,100.0
gemini-2.5-flash,Italian,1.0,3.75,3.75,93.75,93.75,6.25,6.25,93.75,93.75,6.25,6.25,93.75,93.75
gemini-2.5-flash,Indonesian,1.0,1.25,1.25,93.75,93.75,3.75,3.75,93.75,93.75,6.25,6.25,93.75,93.75
gemini-2.5-flash,Estonian,1.0,1.33,1.33,93.33,93.33,4.0,4.0,93.33,93.33,6.67,6.67,93.33,93.33
gemini-2.5-flash,Chinese,1.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,100.0
gemini-2.5-flash,Tagalog,1.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,100.0
gemini-2.5-flash,Afrikaans,1.0,1.33,1.33,93.33,93.33,4.0,4.0,93.33,93.33,6.67,6.67,93.33,93.33
gemini-2.5-flash,Hungarian,1.0,1.43,1.43,92.86,92.86,4.29,4.29,92.86,92.86,7.14,7.14,92.86,92.86
gemini-2.5-flash,Greek,1.0,1.25,1.25,100.0,100.0,3.75,3.75,93.75,93.75,6.25,6.25,93.75,93.75
gemini-2.5-flash,Bulgarian,1.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,100.0
gemini-2.5-flash,Dutch,1.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,100.0
gemini-2.5-flash,Hebrew,1.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,100.0
gemini-2.5-flash,Russian,1.0,1.43,1.43,92.86,92.86,4.29,4.29,92.86,92.86,7.14,7.14,92.86,92.86
gemini-2.5-flash,Arabic,1.0,3.53,3.53,94.12,94.12,5.88,5.88,94.12,94.12,5.88,5.88,94.12,94.12
gemini-2.5-flash,Finnish,1.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,100.0
gemini-2.5-flash,Persian,1.0,2.5,2.5,87.5,87.5,7.5,7.5,87.5,87.5,12.5,12.5,87.5,87.5
gemini-2.5-flash,French,1.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,100.0
gpt-4o-mini,English,0.0,20.0,25.0,80.0,75.0,20.0,25.0,80.0,75.0,20.0,25.0,80.0,75.0
gpt-4o-mini,Spanish,0.0,20.0,21.0,80.0,75.0,20.0,23.0,80.0,75.0,20.0,25.0,80.0,75.0
gpt-4o-mini,Malay,0.0,19.05,23.81,80.95,76.19,19.05,23.81,80.95,76.19,19.05,23.81,80.95,76.19
gpt-4o-mini,Vietnamese,0.0,19.0,24.0,85.0,80.0,20.0,25.0,80.0,75.0,20.0,25.0,80.0,75.0
gpt-4o-mini,German,0.0,19.05,23.81,80.95,76.19,19.05,23.81,80.95,76.19,19.05,23.81,80.95,76.19
gpt-4o-mini,Turkish,0.0,21.05,21.05,78.95,78.95,21.05,21.05,78.95,78.95,21.05,21.05,78.95,78.95
gpt-4o-mini,Portuguese,0.0,21.05,21.05,78.95,78.95,21.05,21.05,78.95,78.95,21.05,21.05,78.95,78.95
gpt-4o-mini,Italian,0.0,20.0,25.0,80.0,75.0,20.0,25.0,80.0,75.0,20.0,25.0,80.0,75.0
gpt-4o-mini,Indonesian,0.0,20.0,25.0,80.0,75.0,20.0,25.0,80.0,75.0,20.0,25.0,80.0,75.0
gpt-4o-mini,Estonian,0.0,15.0,15.0,85.0,85.0,15.0,15.0,85.0,85.0,15.0,15.0,85.0,85.0
gpt-4o-mini,Chinese,0.0,18.18,18.18,81.82,81.82,18.18,18.18,81.82,81.82,18.18,18.18,81.82,81.82
gpt-4o-mini,Tagalog,0.0,21.05,21.05,78.95,78.95,21.05,21.05,78.95,78.95,21.05,21.05,78.95,78.95
gpt-4o-mini,Afrikaans,0.0,16.84,17.89,78.95,73.68,18.95,22.11,78.95,73.68,21.05,26.32,78.95,73.68
gpt-4o-mini,Hungarian,0.0,16.67,16.67,83.33,83.33,16.67,16.67,83.33,83.33,16.67,16.67,83.33,83.33
gpt-4o-mini,Greek,0.0,15.79,21.05,84.21,78.95,15.79,21.05,84.21,78.95,15.79,21.05,84.21,78.95
gpt-4o-mini,Bulgarian,0.0,18.18,22.73,81.82,77.27,18.18,22.73,81.82,77.27,18.18,22.73,81.82,77.27
gpt-4o-mini,Dutch,0.0,20.0,25.0,80.0,75.0,20.0,25.0,80.0,75.0,20.0,25.0,80.0,75.0
gpt-4o-mini,Hebrew,0.0,20.0,20.0,80.0,80.0,20.0,20.0,80.0,80.0,20.0,20.0,80.0,80.0
gpt-4o-mini,Russian,0.0,20.0,21.0,80.0,75.0,20.0,23.0,80.0,75.0,20.0,25.0,80.0,75.0
gpt-4o-mini,Arabic,0.0,15.0,15.0,85.0,85.0,15.0,15.0,85.0,85.0,15.0,15.0,85.0,85.0
gpt-4o-mini,Finnish,0.0,15.24,16.19,80.95,76.19,17.14,20.0,80.95,76.19,19.05,23.81,80.95,76.19
gpt-4o-mini,Persian,0.0,25.0,25.0,75.0,75.0,25.0,25.0,75.0,75.0,25.0,25.0,75.0,75.0
gpt-4o-mini,French,0.0,21.05,26.32,78.95,73.68,21.05,26.32,78.95,73.68,21.05,26.32,78.95,73.68
gpt-4o-mini,English,0.2,20.0,23.0,80.0,75.0,20.0,25.0,80.0,75.0,20.0,25.0,80.0,75.0
gpt-4o-mini,Spanish,0.2,20.0,20.95,76.19,76.19,21.9,24.76,76.19,76.19,23.81,28.57,76.19,71.43
gpt-4o-mini,Malay,0.2,18.18,20.91,81.82,81.82,18.18,22.73,81.82,77.27,18.18,22.73,81.82,77.27
gpt-4o-mini,Vietnamese,0.2,17.0,20.0,85.0,80.0,19.5,24.5,80.0,75.0,20.0,25.0,80.0,75.0
gpt-4o-mini,German,0.2,20.0,21.0,80.0,80.0,20.0,23.0,80.0,75.0,20.0,25.0,80.0,75.0
gpt-4o-mini,Turkish,0.2,20.0,22.0,80.0,75.0,20.0,24.5,80.0,75.0,20.0,25.0,80.0,75.0
gpt-4o-mini,Portuguese,0.2,19.05,20.0,80.95,80.95,19.05,21.9,80.95,80.95,19.05,23.81,80.95,76.19
gpt-4o-mini,Italian,0.2,20.0,22.0,80.0,75.0,20.0,24.5,80.0,75.0,20.0,25.0,80.0,75.0
gpt-4o-mini,Indonesian,0.2,17.39,18.26,82.61,78.26,17.39,20.0,82.61,78.26,17.39,21.74,82.61,78.26
gpt-4o-mini,Estonian,0.2,14.55,16.36,86.36,81.82,16.36,20.45,86.36,81.82,18.18,22.73,81.82,77.27
gpt-4o-mini,Chinese,0.2,18.18,19.09,81.82,81.82,18.18,20.91,81.82,81.82,18.18,22.73,81.82,77.27
gpt-4o-mini,Tagalog,0.2,19.05,23.81,80.95,76.19,19.05,23.81,80.95,76.19,19.05,23.81,80.95,76.19
gpt-4o-mini,Afrikaans,0.2,20.0,24.0,80.0,75.0,20.0,25.0,80.0,75.0,20.0,25.0,80.0,75.0
gpt-4o-mini,Hungarian,0.2,22.22,22.22,77.78,77.78,22.22,22.22,77.78,77.78,22.22,22.22,77.78,77.78
gpt-4o-mini,Greek,0.2,15.0,19.0,85.0,80.0,15.0,20.0,85.0,80.0,15.0,20.0,85.0,80.0
gpt-4o-mini,Bulgarian,0.2,18.18,20.0,81.82,77.27,18.18,22.27,81.82,77.27,18.18,22.73,81.82,77.27
gpt-4o-mini,Dutch,0.2,18.18,21.82,81.82,77.27,18.18,22.73,81.82,77.27,18.18,22.73,81.82,77.27
gpt-4o-mini,Hebrew,0.2,20.0,20.0,80.0,80.0,20.0,20.0,80.0,80.0,20.0,20.0,80.0,80.0
gpt-4o-mini,Russian,0.2,21.05,24.21,78.95,73.68,21.05,26.32,78.95,73.68,21.05,26.32,78.95,73.68
gpt-4o-mini,Arabic,0.2,14.29,14.29,85.71,85.71,14.29,14.29,85.71,85.71,14.29,14.29,85.71,85.71
gpt-4o-mini,Finnish,0.2,16.19,17.14,80.95,76.19,18.57,21.43,80.95,76.19,19.05,23.81,80.95,76.19
gpt-4o-mini,Persian,0.2,23.53,27.06,76.47,70.59,23.53,29.41,76.47,70.59,23.53,29.41,76.47,70.59
gpt-4o-mini,French,0.2,20.95,22.86,76.19,76.19,23.33,27.62,76.19,71.43,23.81,28.57,76.19,71.43
gpt-4o-mini,English,0.4,19.05,22.86,80.95,76.19,19.05,23.81,80.95,76.19,19.05,23.81,80.95,76.19
gpt-4o-mini,Spanish,0.4,20.0,20.0,80.0,80.0,20.0,20.0,80.0,80.0,20.0,20.0,80.0,80.0
gpt-4o-mini,Malay,0.4,17.39,19.13,82.61,78.26,17.39,21.3,82.61,78.26,17.39,21.74,82.61,78.26
gpt-4o-mini,Vietnamese,0.4,18.0,21.0,80.0,75.0,20.0,25.0,80.0,75.0,20.0,25.0,80.0,75.0
gpt-4o-mini,German,0.4,19.05,20.0,80.95,80.95,19.05,21.9,80.95,76.19,19.05,23.81,80.95,76.19
gpt-4o-mini,Turkish,0.4,17.27,20.0,81.82,77.27,18.18,22.73,81.82,77.27,18.18,22.73,81.82,77.27
gpt-4o-mini,Portuguese,0.4,19.05,20.0,80.95,76.19,19.05,21.9,80.95,76.19,19.05,23.81,80.95,76.19
gpt-4o-mini,Italian,0.4,17.39,18.26,82.61,82.61,17.39,20.0,82.61,78.26,17.39,21.74,82.61,78.26
gpt-4o-mini,Indonesian,0.4,18.26,20.87,78.26,73.91,20.0,24.35,78.26,73.91,21.74,26.09,78.26,73.91
gpt-4o-mini,Estonian,0.4,16.36,19.09,86.36,86.36,18.18,22.73,81.82,77.27,18.18,22.73,81.82,77.27
gpt-4o-mini,Chinese,0.4,17.39,17.39,82.61,82.61,17.39,17.39,82.61,82.61,17.39,17.39,82.61,82.61
gpt-4o-mini,Tagalog,0.4,20.0,22.0,80.0,75.0,20.0,24.5,80.0,75.0,20.0,25.0,80.0,75.0
gpt-4o-mini,Afrikaans,0.4,19.05,22.86,80.95,76.19,19.05,23.81,80.95,76.19,19.05,23.81,80.95,76.19
gpt-4o-mini,Hungarian,0.4,21.05,21.05,78.95,78.95,21.05,21.05,78.95,78.95,21.05,21.05,78.95,78.95
gpt-4o-mini,Greek,0.4,15.0,19.0,85.0,80.0,15.0,20.0,85.0,80.0,15.0,20.0,85.0,80.0
gpt-4o-mini,Bulgarian,0.4,18.18,20.0,81.82,77.27,18.18,22.27,81.82,77.27,18.18,22.73,81.82,77.27
gpt-4o-mini,Dutch,0.4,18.18,20.91,81.82,77.27,18.18,22.73,81.82,77.27,18.18,22.73,81.82,77.27
gpt-4o-mini,Hebrew,0.4,20.0,20.0,80.0,80.0,20.0,20.0,80.0,80.0,20.0,20.0,80.0,80.0
gpt-4o-mini,Russian,0.4,20.0,21.9,80.95,76.19,21.9,23.81,76.19,76.19,23.81,23.81,76.19,76.19
gpt-4o-mini,Arabic,0.4,14.29,16.19,85.71,85.71,14.29,18.57,85.71,80.95,14.29,19.05,85.71,80.95
gpt-4o-mini,Finnish,0.4,13.64,15.45,86.36,86.36,13.64,17.73,86.36,81.82,13.64,18.18,86.36,81.82
gpt-4o-mini,Persian,0.4,21.05,22.11,78.95,78.95,21.05,24.21,78.95,78.95,21.05,26.32,78.95,73.68
gpt-4o-mini,French,0.4,20.0,23.48,78.26,73.91,21.74,26.09,78.26,73.91,21.74,26.09,78.26,73.91
gpt-4o-mini,English,0.6,18.18,19.09,81.82,81.82,20.91,23.64,77.27,72.73,22.73,27.27,77.27,72.73
gpt-4o-mini,Spanish,0.6,19.05,20.95,80.95,76.19,19.05,23.33,80.95,76.19,19.05,23.81,80.95,76.19
gpt-4o-mini,Malay,0.6,17.39,18.26,82.61,82.61,17.39,20.0,82.61,78.26,17.39,21.74,82.61,78.26
gpt-4o-mini,Vietnamese,0.6,18.0,21.0,80.0,80.0,20.0,25.0,80.0,75.0,20.0,25.0,80.0,75.0
gpt-4o-mini,German,0.6,19.05,19.05,80.95,80.95,19.05,19.05,80.95,80.95,19.05,19.05,80.95,80.95
gpt-4o-mini,Turkish,0.6,19.05,20.95,80.95,76.19,19.05,23.33,80.95,76.19,19.05,23.81,80.95,76.19
gpt-4o-mini,Portuguese,0.6,19.05,20.0,80.95,80.95,19.05,21.9,80.95,80.95,19.05,23.81,80.95,76.19
gpt-4o-mini,Italian,0.6,18.18,19.09,81.82,81.82,18.18,20.91,81.82,77.27,18.18,22.73,81.82,77.27
gpt-4o-mini,Indonesian,0.6,18.18,19.09,81.82,81.82,18.18,20.91,81.82,77.27,18.18,22.73,81.82,77.27
gpt-4o-mini,Estonian,0.6,14.78,18.26,86.96,82.61,16.96,23.91,82.61,78.26,17.39,26.09,82.61,73.91
gpt-4o-mini,Chinese,0.6,17.39,19.13,82.61,82.61,17.39,22.61,82.61,78.26,17.39,26.09,82.61,73.91
gpt-4o-mini,Tagalog,0.6,18.18,18.18,81.82,81.82,18.18,18.18,81.82,81.82,18.18,18.18,81.82,81.82
gpt-4o-mini,Afrikaans,0.6,19.05,20.95,80.95,76.19,19.05,23.33,80.95,76.19,19.05,23.81,80.95,76.19
gpt-4o-mini,Hungarian,0.6,20.0,22.0,80.0,80.0,20.0,24.5,80.0,75.0,20.0,25.0,80.0,75.0
gpt-4o-mini,Greek,0.6,14.55,18.18,86.36,81.82,16.36,18.18,81.82,81.82,18.18,18.18,81.82,81.82
gpt-4o-mini,Bulgarian,0.6,18.18,19.09,81.82,81.82,18.18,20.91,81.82,77.27,18.18,22.73,81.82,77.27
gpt-4o-mini,Dutch,0.6,18.18,19.09,81.82,81.82,18.18,20.91,81.82,77.27,18.18,22.73,81.82,77.27
gpt-4o-mini,Hebrew,0.6,19.05,19.05,80.95,80.95,19.05,19.05,80.95,80.95,19.05,19.05,80.95,80.95
gpt-4o-mini,Russian,0.6,18.18,19.09,81.82,77.27,18.18,20.91,81.82,77.27,18.18,22.73,81.82,77.27
gpt-4o-mini,Arabic,0.6,14.55,16.36,81.82,81.82,16.36,20.45,81.82,77.27,18.18,22.73,81.82,77.27
gpt-4o-mini,Finnish,0.6,13.91,15.65,86.96,82.61,15.65,19.57,82.61,78.26,17.39,21.74,82.61,78.26
gpt-4o-mini,Persian,0.6,21.05,24.21,78.95,73.68,21.05,26.32,78.95,73.68,21.05,26.32,78.95,73.68
gpt-4o-mini,French,0.6,21.82,23.64,77.27,72.73,22.73,26.82,77.27,72.73,22.73,27.27,77.27,72.73
gpt-4o-mini,English,0.8,19.09,21.82,81.82,77.27,20.91,27.73,77.27,68.18,22.73,31.82,77.27,68.18
gpt-4o-mini,Spanish,0.8,19.09,20.91,81.82,77.27,20.91,25.0,77.27,72.73,22.73,27.27,77.27,72.73
gpt-4o-mini,Malay,0.8,17.39,18.26,82.61,82.61,17.39,20.0,82.61,78.26,17.39,21.74,82.61,78.26
gpt-4o-mini,Vietnamese,0.8,17.0,19.0,85.0,85.0,19.5,24.0,80.0,75.0,20.0,25.0,80.0,75.0
gpt-4o-mini,German,0.8,17.39,19.13,82.61,78.26,17.39,22.61,82.61,73.91,17.39,26.09,82.61,73.91
gpt-4o-mini,Turkish,0.8,18.18,19.09,81.82,81.82,18.18,20.91,81.82,77.27,18.18,22.73,81.82,77.27
gpt-4o-mini,Portuguese,0.8,18.18,18.18,81.82,81.82,18.18,18.18,81.82,81.82,18.18,18.18,81.82,81.82
gpt-4o-mini,Italian,0.8,18.18,20.0,81.82,81.82,18.18,22.27,81.82,77.27,18.18,22.73,81.82,77.27
gpt-4o-mini,Indonesian,0.8,17.39,20.0,82.61,82.61,17.39,21.74,82.61,78.26,17.39,21.74,82.61,78.26
gpt-4o-mini,Estonian,0.8,16.52,19.13,82.61,82.61,17.39,21.74,82.61,78.26,17.39,21.74,82.61,78.26
gpt-4o-mini,Chinese,0.8,18.18,19.09,81.82,81.82,18.18,20.91,81.82,81.82,18.18,22.73,81.82,77.27
gpt-4o-mini,Tagalog,0.8,20.0,21.82,77.27,72.73,22.27,26.36,77.27,72.73,22.73,27.27,77.27,72.73
gpt-4o-mini,Afrikaans,0.8,17.39,20.87,82.61,78.26,17.39,21.74,82.61,78.26,17.39,21.74,82.61,78.26
gpt-4o-mini,Hungarian,0.8,20.0,20.95,76.19,76.19,21.9,24.76,76.19,71.43,23.81,28.57,76.19,71.43
gpt-4o-mini,Greek,0.8,12.73,16.36,86.36,81.82,13.64,20.91,86.36,81.82,13.64,22.73,86.36,77.27
gpt-4o-mini,Bulgarian,0.8,18.18,19.09,81.82,81.82,18.18,20.91,81.82,81.82,18.18,22.73,81.82,77.27
gpt-4o-mini,Dutch,0.8,18.26,19.13,82.61,82.61,20.0,22.61,78.26,73.91,21.74,26.09,78.26,73.91
gpt-4o-mini,Hebrew,0.8,18.18,18.18,81.82,81.82,18.18,18.18,81.82,81.82,18.18,18.18,81.82,81.82
gpt-4o-mini,Russian,0.8,18.18,19.09,81.82,81.82,18.18,20.91,81.82,77.27,18.18,22.73,81.82,77.27
gpt-4o-mini,Arabic,0.8,13.64,14.55,86.36,86.36,13.64,16.36,86.36,86.36,13.64,18.18,86.36,81.82
gpt-4o-mini,Finnish,0.8,13.04,13.91,86.96,86.96,13.04,15.65,86.96,86.96,13.04,17.39,86.96,82.61
gpt-4o-mini,Persian,0.8,19.0,20.0,80.0,80.0,20.0,23.0,80.0,75.0,20.0,25.0,80.0,75.0
gpt-4o-mini,French,0.8,20.0,21.82,77.27,77.27,22.27,26.36,77.27,72.73,22.73,27.27,77.27,72.73
gpt-4o-mini,English,1.0,19.13,20.87,82.61,82.61,21.3,26.52,78.26,73.91,21.74,30.43,78.26,69.57
gpt-4o-mini,Spanish,1.0,20.0,21.74,78.26,78.26,21.74,25.65,78.26,73.91,21.74,26.09,78.26,73.91
gpt-4o-mini,Malay,1.0,17.39,17.39,82.61,82.61,17.39,17.39,82.61,82.61,17.39,17.39,82.61,82.61
gpt-4o-mini,Vietnamese,1.0,15.45,19.09,86.36,86.36,19.09,22.27,81.82,77.27,22.73,22.73,77.27,77.27
gpt-4o-mini,German,1.0,18.26,20.0,82.61,82.61,20.0,23.91,82.61,78.26,21.74,26.09,78.26,73.91
gpt-4o-mini,Turkish,1.0,17.27,19.09,81.82,81.82,18.18,22.27,81.82,81.82,18.18,22.73,81.82,77.27
gpt-4o-mini,Portuguese,1.0,18.18,19.09,81.82,81.82,18.18,20.91,81.82,77.27,18.18,22.73,81.82,77.27
gpt-4o-mini,Italian,1.0,17.39,18.26,82.61,78.26,17.39,20.0,82.61,78.26,17.39,21.74,82.61,78.26
gpt-4o-mini,Indonesian,1.0,18.18,19.09,81.82,81.82,18.18,20.91,81.82,81.82,18.18,22.73,81.82,77.27
gpt-4o-mini,Estonian,1.0,16.52,20.0,86.96,82.61,17.39,21.74,82.61,78.26,17.39,21.74,82.61,78.26
gpt-4o-mini,Chinese,1.0,17.39,19.13,82.61,78.26,17.39,22.61,82.61,78.26,17.39,26.09,82.61,73.91
gpt-4o-mini,Tagalog,1.0,20.0,21.82,72.73,72.73,23.64,25.45,72.73,72.73,27.27,27.27,72.73,72.73
gpt-4o-mini,Afrikaans,1.0,19.05,20.95,80.95,76.19,19.05,23.33,80.95,76.19,19.05,23.81,80.95,76.19
gpt-4o-mini,Hungarian,1.0,17.27,18.18,81.82,77.27,18.18,20.91,81.82,77.27,18.18,22.73,81.82,77.27
gpt-4o-mini,Greek,1.0,14.55,17.27,81.82,77.27,16.36,23.18,81.82,72.73,18.18,27.27,81.82,72.73
gpt-4o-mini,Bulgarian,1.0,17.39,17.39,82.61,82.61,17.39,17.39,82.61,82.61,17.39,17.39,82.61,82.61
gpt-4o-mini,Dutch,1.0,17.39,18.26,82.61,82.61,17.39,20.0,82.61,78.26,17.39,21.74,82.61,78.26
gpt-4o-mini,Hebrew,1.0,19.09,20.91,81.82,77.27,20.91,25.0,77.27,72.73,22.73,27.27,77.27,72.73
gpt-4o-mini,Russian,1.0,19.05,21.9,80.95,80.95,19.05,23.81,80.95,76.19,19.05,23.81,80.95,76.19
gpt-4o-mini,Arabic,1.0,13.64,15.45,86.36,81.82,13.64,17.73,86.36,81.82,13.64,18.18,86.36,81.82
gpt-4o-mini,Finnish,1.0,16.36,17.27,86.36,86.36,20.45,23.18,81.82,77.27,22.73,27.27,77.27,72.73
gpt-4o-mini,Persian,1.0,19.05,22.86,80.95,76.19,19.05,23.81,80.95,76.19,19.05,23.81,80.95,76.19
gpt-4o-mini,French,1.0,18.26,20.0,78.26,78.26,20.0,23.91,78.26,73.91,21.74,26.09,78.26,73.91
qwen2.5,English,0.0,25.33,25.33,73.33,73.33,26.67,26.67,73.33,73.33,26.67,26.67,73.33,73.33
qwen2.5,Spanish,0.0,17.5,17.5,81.25,81.25,18.75,18.75,81.25,81.25,18.75,18.75,81.25,81.25
qwen2.5,Malay,0.0,21.25,21.25,81.25,81.25,25.0,25.0,75.0,75.0,25.0,25.0,75.0,75.0
qwen2.5,Vietnamese,0.0,20.0,20.0,76.47,76.47,22.94,22.94,76.47,76.47,23.53,23.53,76.47,76.47
qwen2.5,German,0.0,17.78,22.22,77.78,72.22,20.0,25.56,77.78,72.22,22.22,27.78,77.78,72.22
qwen2.5,Turkish,0.0,11.25,13.75,87.5,87.5,17.5,23.12,81.25,75.0,18.75,25.0,81.25,75.0
qwen2.5,Portuguese,0.0,17.65,17.65,82.35,82.35,17.65,17.65,82.35,82.35,17.65,17.65,82.35,82.35
qwen2.5,Italian,0.0,21.43,21.43,78.57,78.57,21.43,21.43,78.57,78.57,21.43,21.43,78.57,78.57
qwen2.5,Indonesian,0.0,20.0,20.0,81.25,81.25,22.5,22.5,81.25,81.25,25.0,25.0,75.0,75.0
qwen2.5,Estonian,0.0,10.53,10.53,89.47,89.47,10.53,10.53,89.47,89.47,10.53,10.53,89.47,89.47
qwen2.5,Chinese,0.0,18.75,18.75,81.25,81.25,18.75,18.75,81.25,81.25,18.75,18.75,81.25,81.25
qwen2.5,Tagalog,0.0,18.75,18.75,81.25,81.25,22.5,22.5,75.0,75.0,25.0,25.0,75.0,75.0
qwen2.5,Afrikaans,0.0,11.11,14.44,88.89,83.33,11.11,16.67,88.89,83.33,11.11,16.67,88.89,83.33
qwen2.5,Hungarian,0.0,17.65,17.65,82.35,82.35,17.65,17.65,82.35,82.35,17.65,17.65,82.35,82.35
qwen2.5,Greek,0.0,8.75,10.0,87.5,87.5,11.88,15.62,87.5,87.5,12.5,18.75,87.5,81.25
qwen2.5,Bulgarian,0.0,12.5,12.5,87.5,87.5,12.5,12.5,87.5,87.5,12.5,12.5,87.5,87.5
qwen2.5,Dutch,0.0,18.75,18.75,81.25,81.25,18.75,18.75,81.25,81.25,18.75,18.75,81.25,81.25
qwen2.5,Hebrew,0.0,15.0,15.0,85.0,85.0,15.0,15.0,85.0,85.0,15.0,15.0,85.0,85.0
qwen2.5,Russian,0.0,18.75,18.75,81.25,81.25,18.75,18.75,81.25,81.25,18.75,18.75,81.25,81.25
qwen2.5,Arabic,0.0,21.11,21.11,77.78,77.78,22.22,22.22,77.78,77.78,22.22,22.22,77.78,77.78
qwen2.5,Finnish,0.0,10.0,12.22,94.44,94.44,15.56,20.56,83.33,77.78,16.67,22.22,83.33,77.78
qwen2.5,Persian,0.0,21.43,21.43,78.57,78.57,21.43,21.43,78.57,78.57,21.43,21.43,78.57,78.57
qwen2.5,French,0.0,20.0,20.0,80.0,80.0,20.0,20.0,80.0,80.0,20.0,20.0,80.0,80.0
qwen2.5,English,0.2,20.0,20.0,78.95,78.95,24.21,24.21,73.68,73.68,26.32,26.32,73.68,73.68
qwen2.5,Spanish,0.2,14.44,14.44,83.33,83.33,16.67,16.67,83.33,83.33,16.67,16.67,83.33,83.33
qwen2.5,Malay,0.2,14.29,14.29,80.95,80.95,20.0,20.0,80.95,80.95,23.81,23.81,76.19,76.19
qwen2.5,Vietnamese,0.2,15.0,15.0,90.0,90.0,18.0,18.0,80.0,80.0,20.0,20.0,80.0,80.0
qwen2.5,German,0.2,17.89,21.05,78.95,73.68,20.53,25.79,78.95,73.68,21.05,26.32,78.95,73.68
qwen2.5,Turkish,0.2,15.24,15.24,90.48,90.48,19.05,19.05,80.95,80.95,19.05,19.05,80.95,80.95
qwen2.5,Portuguese,0.2,16.84,17.89,78.95,78.95,18.95,22.11,78.95,78.95,21.05,26.32,78.95,73.68
qwen2.5,Italian,0.2,16.67,16.67,83.33,83.33,16.67,16.67,83.33,83.33,16.67,16.67,83.33,83.33
qwen2.5,Indonesian,0.2,17.89,17.89,78.95,78.95,22.11,22.11,78.95,78.95,26.32,26.32,73.68,73.68
qwen2.5,Estonian,0.2,12.73,12.73,81.82,81.82,16.36,16.36,81.82,81.82,18.18,18.18,81.82,81.82
qwen2.5,Chinese,0.2,15.79,15.79,84.21,84.21,15.79,15.79,84.21,84.21,15.79,15.79,84.21,84.21
qwen2.5,Tagalog,0.2,19.0,19.0,80.0,80.0,23.0,23.0,75.0,75.0,25.0,25.0,75.0,75.0
