model,Language,dataset,vul_at_k@1,vul_at_k@3,vul_at_k@5,in_vul_at_k@1,in_vul_at_k@3,in_vul_at_k@5,new_security_at_k@1,new_security_at_k@3,new_security_at_k@5,in_new_security_at_k@1,in_new_security_at_k@3,in_new_security_at_k@5
multi-dataset_gpt-4o-mini,Dutch,0.4,48.22222222222222,48.7037037037037,48.86243386243386,68.55555555555556,70.47222222222221,71.41975308641975,52.22222222222223,52.22222222222223,51.11111111111111,32.22222222222222,30.0,28.888888888888886
multi-dataset_gpt-4o-mini,German,0.4,45.65217391304347,47.07427536231884,47.73550724637682,62.39130434782609,63.95833333333334,64.88526570048309,53.2608695652174,53.2608695652174,52.17391304347826,35.869565217391305,35.869565217391305,34.78260869565217
multi-dataset_gpt-4o-mini,Afrikaans,0.4,46.26506024096385,48.574297188755025,49.10116657104609,71.20481927710843,74.33734939759036,75.02868617326449,54.21686746987952,51.80722891566265,51.80722891566265,31.32530120481928,26.506024096385545,25.301204819277107
multi-dataset_gpt-4o-mini,Portuguese,0.4,43.373493975903614,46.0843373493976,46.9497035762096,66.62650602409637,68.37349397590361,69.00458978772231,56.62650602409639,54.21686746987952,54.21686746987952,34.93975903614458,31.32530120481928,31.32530120481928
multi-dataset_gpt-4o-mini,Spanish,0.4,45.434782608695656,46.875,47.58454106280193,65.54347826086956,67.7626811594203,68.74568668046929,54.347826086956516,51.08695652173913,51.08695652173913,34.78260869565217,31.521739130434785,30.434782608695656
multi-dataset_gpt-4o-mini,French,0.4,47.27272727272727,48.82575757575758,49.33712121212121,67.27272727272727,68.97727272727273,69.85930735930735,52.27272727272727,52.27272727272727,51.13636363636363,30.681818181818183,30.681818181818183,29.545454545454547
multi-dataset_gpt-4o-mini,Italian,0.4,48.21052631578947,49.45614035087719,49.473684210526315,66.84210526315789,69.6842105263158,70.99832915622389,52.63157894736842,50.526315789473685,50.526315789473685,34.73684210526316,31.57894736842105,28.421052631578945
multi-dataset_gpt-4o-mini,Greek,0.4,44.83516483516484,46.54761904761905,47.313797313797316,65.27472527472527,66.17216117216117,66.47915576487006,56.043956043956044,52.74725274725275,51.64835164835166,36.26373626373626,35.16483516483517,34.065934065934066
multi-dataset_gpt-4o-mini,Western Persian,0.4,48.33333333333334,49.44444444444444,49.75308641975309,69.11111111111111,70.14814814814815,70.8641975308642,52.22222222222223,50.0,50.0,30.0,30.0,27.77777777777778
multi-dataset_gpt-4o-mini,Russian,0.4,40.21978021978022,41.391941391941394,42.03732775161346,66.48351648351648,70.34798534798533,72.3530437816152,60.43956043956044,59.34065934065934,59.34065934065934,32.967032967032964,28.57142857142857,28.57142857142857
multi-dataset_gpt-4o-mini,Bulgarian,0.4,46.58823529411764,47.794117647058826,48.13258636788048,67.41176470588235,68.13725490196079,68.23062558356676,54.11764705882353,51.76470588235295,51.76470588235295,34.11764705882353,32.94117647058823,31.76470588235294
multi-dataset_gpt-4o-mini,Chinese,0.4,42.22222222222222,44.06481481481481,44.391534391534385,65.33333333333333,68.43518518518519,69.62962962962963,56.666666666666664,55.55555555555556,55.55555555555556,33.33333333333333,31.11111111111111,31.11111111111111
multi-dataset_gpt-4o-mini,Turkish,0.4,46.80851063829786,47.77482269503545,47.86811887875718,66.06382978723404,68.6790780141844,69.8581560283688,54.25531914893617,53.191489361702125,52.12765957446809,31.914893617021278,30.851063829787233,29.78723404255319
multi-dataset_gpt-4o-mini,Estonian,0.4,41.04651162790697,42.89728682170543,43.5031376891842,67.79069767441861,70.25193798449612,71.22093023255815,60.46511627906976,56.97674418604651,55.81395348837209,29.069767441860467,27.906976744186046,27.906976744186046
multi-dataset_gpt-4o-mini,Finnish,0.4,43.333333333333336,44.52107279693487,45.37493158182813,70.22988505747126,71.4176245210728,71.81171319102353,56.32183908045977,55.172413793103445,54.02298850574713,29.88505747126437,27.586206896551722,27.586206896551722
multi-dataset_gpt-4o-mini,Hungarian,0.4,45.26315789473684,46.14035087719298,46.60818713450293,65.78947368421053,66.30701754385964,66.3157894736842,53.68421052631579,53.68421052631579,53.68421052631579,34.73684210526316,33.68421052631579,33.68421052631579
multi-dataset_gpt-4o-mini,English,0.4,48.7,49.71666666666667,50.33333333333334,69.7,71.88333333333333,72.75,51.0,50.0,50.0,28.000000000000004,27.0,27.0
multi-dataset_gpt-4o-mini,Acehnese,0.6,42.25352112676056,43.62676056338028,44.24882629107981,65.2112676056338,68.59154929577466,70.26045159847976,56.33802816901409,54.929577464788736,54.929577464788736,32.3943661971831,29.577464788732392,29.577464788732392
multi-dataset_gpt-4o-mini,Hebrew,0.6,45.79545454545455,48.07765151515152,49.14772727272727,70.68181818181819,72.51893939393939,73.04292929292929,53.40909090909091,53.40909090909091,51.13636363636363,29.545454545454547,26.136363636363637,26.136363636363637
multi-dataset_gpt-4o-mini,Vietnamese,0.6,48.977272727272734,50.0094696969697,50.47348484848485,72.27272727272727,73.99621212121214,74.40476190476191,48.86363636363637,48.86363636363637,48.86363636363637,27.27272727272727,25.0,25.0
multi-dataset_gpt-4o-mini,Indonesian,0.6,47.39130434782608,49.75543478260869,50.75483091787439,67.6086956521739,69.42028985507245,70.1086956521739,53.2608695652174,48.91304347826087,47.82608695652174,32.608695652173914,30.434782608695656,29.347826086956523
multi-dataset_gpt-4o-mini,Malayalam,0.6,44.0,44.71111111111111,45.03703703703704,70.53333333333333,74.2,75.92592592592592,57.333333333333336,54.666666666666664,54.666666666666664,30.666666666666664,24.0,22.666666666666664
multi-dataset_gpt-4o-mini,Tagalog,0.6,47.11111111111111,48.833333333333336,49.5679012345679,66.77777777777777,70.24074074074075,71.51675485008818,52.22222222222223,51.11111111111111,51.11111111111111,31.11111111111111,30.0,28.888888888888886
multi-dataset_gpt-4o-mini,Dutch,0.6,47.22222222222222,48.27777777777778,48.63756613756614,68.77777777777779,70.83333333333334,71.87830687830687,53.333333333333336,52.22222222222223,51.11111111111111,32.22222222222222,30.0,27.77777777777778
multi-dataset_gpt-4o-mini,German,0.6,46.08695652173913,46.97463768115942,47.27829537612146,63.91304347826087,66.63949275362319,68.36180124223603,54.347826086956516,52.17391304347826,52.17391304347826,33.69565217391305,32.608695652173914,31.521739130434785
multi-dataset_gpt-4o-mini,Afrikaans,0.6,45.54216867469879,48.75502008032129,49.63186077643908,70.60240963855422,74.59839357429719,75.60719066743164,55.42168674698795,51.80722891566265,51.80722891566265,30.120481927710845,26.506024096385545,26.506024096385545
multi-dataset_gpt-4o-mini,Portuguese,0.6,43.493975903614455,46.89759036144578,47.791164658634536,66.26506024096386,69.04618473895583,69.84605087014725,55.42168674698795,51.80722891566265,51.80722891566265,31.32530120481928,30.120481927710845,30.120481927710845
multi-dataset_gpt-4o-mini,Spanish,0.6,45.97826086956521,47.78079710144927,48.973429951690825,67.6086956521739,70.79710144927536,72.34730848861284,54.347826086956516,53.2608695652174,51.08695652173913,30.434782608695656,29.347826086956523,28.26086956521739
multi-dataset_gpt-4o-mini,French,0.6,46.477272727272734,49.26136363636363,50.19390331890331,67.27272727272727,70.0189393939394,71.56385281385282,54.54545454545454,50.0,48.86363636363637,34.090909090909086,31.818181818181817,30.681818181818183
multi-dataset_gpt-4o-mini,Italian,0.6,47.368421052631575,49.00877192982456,49.473684210526315,66.42105263157893,70.07894736842105,71.69172932330827,53.68421052631579,51.578947368421055,51.578947368421055,32.631578947368425,28.421052631578945,27.368421052631582
multi-dataset_gpt-4o-mini,Greek,0.6,44.61538461538462,47.142857142857146,47.749869178440605,66.04395604395604,68.31501831501832,69.5970695970696,56.043956043956044,52.74725274725275,52.74725274725275,36.26373626373626,30.76923076923077,30.76923076923077
multi-dataset_gpt-4o-mini,Western Persian,0.6,47.55555555555555,49.41666666666668,49.88095238095237,69.33333333333334,71.00925925925927,72.12962962962962,51.11111111111111,50.0,50.0,27.77777777777778,26.666666666666668,25.555555555555554
multi-dataset_gpt-4o-mini,Russian,0.6,39.67032967032967,40.989010989010985,41.66666666666667,65.16483516483517,68.52564102564102,70.05058433629863,60.43956043956044,58.24175824175825,58.24175824175825,34.065934065934066,30.76923076923077,28.57142857142857
multi-dataset_gpt-4o-mini,Bulgarian,0.6,46.70588235294118,48.49999999999999,49.309056956115775,67.17647058823529,68.3921568627451,68.79551820728291,52.94117647058824,50.588235294117645,49.411764705882355,31.76470588235294,31.76470588235294,30.58823529411765
multi-dataset_gpt-4o-mini,Chinese,0.6,42.33333333333333,44.32407407407407,44.90299823633157,65.22222222222223,68.50925925925925,69.87213403880071,56.666666666666664,54.44444444444444,54.44444444444444,36.666666666666664,32.22222222222222,30.0
multi-dataset_gpt-4o-mini,Turkish,0.6,46.48936170212766,47.78368794326241,47.86811887875718,66.06382978723404,68.67021276595746,69.73573117190138,54.25531914893617,52.12765957446809,52.12765957446809,34.04255319148936,29.78723404255319,28.723404255319153
multi-dataset_gpt-4o-mini,Estonian,0.6,40.34883720930232,42.39341085271317,43.244739756367665,68.02325581395348,71.25968992248062,72.86821705426357,58.139534883720934,58.139534883720934,56.97674418604651,31.3953488372093,27.906976744186046,27.906976744186046
multi-dataset_gpt-4o-mini,Finnish,0.6,43.5632183908046,45.08620689655173,45.87666484218208,70.45977011494253,72.59578544061303,73.20744389709907,56.32183908045977,56.32183908045977,54.02298850574713,27.586206896551722,27.586206896551722,26.436781609195403
multi-dataset_gpt-4o-mini,Hungarian,0.6,45.05263157894737,46.14035087719298,46.60818713450293,65.57894736842104,67.65789473684211,68.47535505430243,55.78947368421052,54.736842105263165,54.736842105263165,35.78947368421053,33.68421052631579,31.57894736842105
multi-dataset_gpt-4o-mini,English,0.6,48.199999999999996,50.07499999999999,50.670634920634924,68.7,71.56666666666666,72.25,51.0,50.0,50.0,30.0,28.000000000000004,27.0
multi-dataset_gemini-2.5-flash,Acehnese,0.4,44.8943661971831,45.598591549295776,45.95070422535211,72.88732394366197,74.9496981891348,75.75452716297787,56.33802816901409,54.929577464788736,54.929577464788736,28.169014084507044,26.76056338028169,25.352112676056336
multi-dataset_gemini-2.5-flash,Hebrew,0.4,44.31818181818182,46.32711038961039,47.159090909090914,66.33522727272727,68.68912337662337,69.2573051948052,57.95454545454546,53.40909090909091,52.27272727272727,35.22727272727273,30.681818181818183,30.681818181818183
multi-dataset_gemini-2.5-flash,Vietnamese,0.4,45.17045454545455,45.88068181818182,46.16477272727273,66.19318181818183,68.89204545454545,69.78490259740259,54.54545454545454,53.40909090909091,53.40909090909091,32.95454545454545,31.818181818181817,29.545454545454547
multi-dataset_gemini-2.5-flash,Indonesian,0.4,45.380434782608695,46.33152173913043,46.62267080745341,64.13043478260869,67.54658385093167,69.17701863354037,54.347826086956516,53.2608695652174,53.2608695652174,38.04347826086957,33.69565217391305,30.434782608695656
multi-dataset_gemini-2.5-flash,Malayalam,0.4,40.666666666666664,41.59523809523809,42.142857142857146,69.5,71.78571428571429,72.76190476190476,57.333333333333336,57.333333333333336,57.333333333333336,30.666666666666664,28.000000000000004,28.000000000000004
multi-dataset_gemini-2.5-flash,Tagalog,0.4,43.888888888888886,45.079365079365076,45.81349206349207,66.11111111111111,67.55952380952381,67.7579365079365,56.666666666666664,55.55555555555556,53.333333333333336,33.33333333333333,32.22222222222222,32.22222222222222
multi-dataset_gemini-2.5-flash,Dutch,0.4,43.888888888888886,44.76190476190476,45.317460317460316,63.33333333333333,64.88095238095238,65.7936507936508,56.666666666666664,55.55555555555556,54.44444444444444,37.77777777777778,37.77777777777778,33.33333333333333
multi-dataset_gemini-2.5-flash,German,0.4,45.380434782608695,46.273291925465834,46.62267080745341,64.2663043478261,67.50776397515529,68.6917701863354,54.347826086956516,53.2608695652174,53.2608695652174,32.608695652173914,31.521739130434785,31.521739130434785
multi-dataset_gemini-2.5-flash,Afrikaans,0.4,44.72891566265061,45.03012048192771,45.331325301204814,65.96385542168674,67.62048192771084,68.2013769363167,55.42168674698795,55.42168674698795,55.42168674698795,32.53012048192771,32.53012048192771,32.53012048192771
multi-dataset_gemini-2.5-flash,Portuguese,0.4,41.1144578313253,42.12564543889845,42.168674698795186,66.26506024096386,69.51376936316696,70.56798623063682,60.24096385542169,57.831325301204814,57.831325301204814,32.53012048192771,30.120481927710845,30.120481927710845
multi-dataset_gemini-2.5-flash,Spanish,0.4,44.15760869565217,45.06987577639752,45.516304347826086,67.11956521739131,70.24456521739131,71.19565217391305,55.434782608695656,55.434782608695656,55.434782608695656,33.69565217391305,30.434782608695656,29.347826086956523
multi-dataset_gemini-2.5-flash,French,0.4,45.45454545454545,46.50974025974026,46.590909090909086,67.32954545454545,69.98782467532467,70.92126623376622,55.68181818181818,53.40909090909091,53.40909090909091,34.090909090909086,29.545454545454547,28.40909090909091
multi-dataset_gemini-2.5-flash,Italian,0.4,43.28947368421053,44.02255639097744,44.19172932330827,63.1578947368421,64.53007518796993,64.86842105263158,55.78947368421052,55.78947368421052,55.78947368421052,36.84210526315789,35.78947368421053,34.73684210526316
multi-dataset_gemini-2.5-flash,Greek,0.4,43.13186813186813,44.171899529042385,44.6232339089482,63.873626373626365,64.81554160125589,64.83516483516483,58.24175824175825,56.043956043956044,56.043956043956044,35.16483516483517,35.16483516483517,35.16483516483517
multi-dataset_gemini-2.5-flash,Western Persian,0.4,44.72222222222222,46.36904761904762,46.646825396825406,65.41666666666667,66.78571428571429,67.63888888888889,55.55555555555556,53.333333333333336,53.333333333333336,34.44444444444444,34.44444444444444,31.11111111111111
multi-dataset_gemini-2.5-flash,Russian,0.4,40.52197802197802,42.18995290423862,42.71978021978022,65.93406593406593,68.77943485086342,69.5054945054945,60.43956043956044,57.14285714285714,57.14285714285714,35.16483516483517,32.967032967032964,30.76923076923077
multi-dataset_gemini-2.5-flash,Bulgarian,0.4,44.55882352941177,44.70588235294118,44.70588235294118,68.08823529411765,69.66386554621849,70.73529411764706,55.294117647058826,55.294117647058826,55.294117647058826,32.94117647058823,29.411764705882355,29.411764705882355
multi-dataset_gemini-2.5-flash,Chinese,0.4,38.88888888888889,39.30555555555556,39.58333333333333,66.38888888888889,68.41269841269842,69.1468253968254,61.111111111111114,60.0,60.0,32.22222222222222,30.0,30.0
multi-dataset_gemini-2.5-flash,Turkish,0.4,45.744680851063826,46.1436170212766,46.409574468085104,67.02127659574468,69.39589665653496,70.53571428571429,54.25531914893617,54.25531914893617,53.191489361702125,32.97872340425532,32.97872340425532,28.723404255319153
multi-dataset_gemini-2.5-flash,Estonian,0.4,40.55232558139535,42.35880398671096,43.604651162790695,67.15116279069767,68.66694352159469,69.62209302325581,61.627906976744185,58.139534883720934,58.139534883720934,32.55813953488372,30.23255813953488,30.23255813953488
multi-dataset_gemini-2.5-flash,Finnish,0.4,41.95402298850575,42.5287356321839,42.5287356321839,65.37356321839081,65.94827586206897,66.23563218390804,58.620689655172406,57.47126436781609,57.47126436781609,35.63218390804598,34.48275862068966,34.48275862068966
multi-dataset_gemini-2.5-flash,Hungarian,0.4,42.76315789473684,43.7593984962406,44.097744360902254,62.36842105263158,63.96616541353383,64.73684210526316,57.89473684210527,55.78947368421052,55.78947368421052,38.94736842105263,35.78947368421053,35.78947368421053
multi-dataset_gemini-2.5-flash,English,0.4,47.0,47.0,47.0,64.0,66.96428571428572,68.78571428571428,53.0,53.0,53.0,37.0,33.0,30.0
